cluster,latitude,longitude,urban_rural,state,wealth_index
838.0,7.64294614926,5.23242748526,U,Ekiti,1.3338393333333334
839.0,7.60326030228,5.2274505468,U,Ekiti,1.1301626666666666
840.0,7.61628730878,5.22275740475,U,Ekiti,0.4669916666666667
841.0,7.65296685382,5.25227382647,U,Ekiti,1.5294983333333334
842.0,7.66384752358,5.22242642634,U,Ekiti,0.9056366666666666
843.0,7.62192554655,5.19727499796,U,Ekiti,1.0332363333333334
844.0,7.62563621459,5.19337588921,U,Ekiti,0.8722003333333334
845.0,7.60436328743,5.26042753386,U,Ekiti,1.0455743333333334
846.0,7.67431663588,5.15008142437,U,Ekiti,1.0416723333333333
847.0,7.93167268303,5.15227537709,U,Ekiti,0.08562966666666667
848.0,7.79299332811,5.25087963543,U,Ekiti,0.62085
849.0,7.80338047343,5.0748477739,U,Ekiti,0.3878163333333333
850.0,7.83313169634,4.92430178293,U,Ekiti,0.35793148148148146
851.0,7.69961822141,4.92648242482,U,Ekiti,0.8773899999999999
852.0,7.49891954613,5.06677032856,U,Ekiti,0.15516833333333332
853.0,7.50871396688,5.20983476005,U,Ekiti,0.9317453333333333
854.0,7.48898589555,5.23400577844,U,Ekiti,0.34393366666666664
855.0,7.51694187467,5.46715013475,U,Ekiti,0.06350233333333334
856.0,7.43116417298,5.47352674815,U,Ekiti,0.22447333333333333
857.0,7.88600521935,5.35612225722,R,Ekiti,0.41257166666666667
858.0,7.7868532362,5.54737745804,R,Ekiti,-0.8698286666666667
859.0,7.55813945348,5.55910543402,R,Ekiti,-0.14567066666666667
860.0,7.72065251317,5.15271890052,R,Ekiti,0.099651
861.0,7.82884992883,4.9772163864,R,Ekiti,-0.74111
862.0,7.47320674908,5.44496740139,R,Ekiti,0.0774
863.0,7.65025898265,5.75829172699,U,Ondo,0.2997262068965517
864.0,7.51890954317,5.75845211577,U,Ondo,0.45918793103448274
865.0,7.46780951639,5.75110402275,U,Ondo,0.6671073333333334
866.0,7.46473667884,5.74419937176,U,Ondo,0.8562243333333334
867.0,7.25296454967,5.591231003,U,Ondo,0.4226263333333333
868.0,7.22225000001,5.5779552677,U,Ondo,1.0307216666666668
869.0,7.30263969856,5.25644690598,U,Ondo,1.0503610714285714
870.0,7.23830997191,5.17869700294,U,Ondo,1.1944907407407408
871.0,7.29527407923,5.14320310569,U,Ondo,1.1796936666666666
872.0,7.27897877073,5.17464056009,U,Ondo,1.2446731034482759
873.0,7.24910579699,5.18852179599,U,Ondo,0.8934936666666666
874.0,7.19956230023,5.18512512072,U,Ondo,1.311424285714286
875.0,7.22972397233,5.17853327783,U,Ondo,0.9534883333333333
876.0,7.17602639552,5.22959697349,U,Ondo,0.8868293103448275
877.0,7.2218043847,4.87952387856,U,Ondo,1.2669944827586208
878.0,7.12677496117,4.80908726691,U,Ondo,1.1882725
879.0,7.10066180416,4.84549748788,U,Ondo,0.9149853333333333
880.0,7.07453520726,4.82364072997,U,Ondo,0.948471
881.0,7.12625513607,5.11497085997,U,Ondo,0.6065493103448275
882.0,6.78302699163,4.86582713129,U,Ondo,0.8201126666666666
883.0,6.73909675787,4.89052538304,U,Ondo,0.7414143333333333
884.0,6.57255762259,4.760311268,U,Ondo,0.8942575862068965
885.0,6.49732190939,4.77025193396,U,Ondo,0.664555
886.0,6.47645837965,4.88163469158,U,Ondo,0.32752666666666663
887.0,7.45359320823,5.80678899472,R,Ondo,0.6332631034482759
888.0,7.26551117406,5.42631277183,R,Ondo,0.674607
889.0,7.39658149113,5.25251902915,R,Ondo,0.43582099999999996
890.0,7.35342885784,5.14602875684,R,Ondo,-0.08285366666666666
891.0,6.95007682335,4.75785924774,R,Ondo,-0.41924633333333333
892.0,7.07057305095,5.34097787527,R,Ondo,0.10298862068965517
893.0,6.65214811275,4.52101430227,R,Ondo,-0.7379371428571428
894.0,6.82592626808,4.90103583627,R,Ondo,-0.40715833333333334
895.0,6.4348657829,4.73333483182,R,Ondo,0.38706633333333335
896.0,6.28506446042,4.96039429147,R,Ondo,-0.013496666666666664
897.0,6.45082652856,4.56036955514,R,Ondo,0.09481133333333333
898.0,6.13834874384,4.7856372285,R,Ondo,-0.30730857142857143
899.0,5.86548207151,5.01449480875,R,Ondo,-0.38891416666666667
900.0,7.25534611785,6.10173295629,U,Edo,1.0662655172413793
901.0,7.11108106647,6.69108107312,U,Edo,0.3691682758620689
902.0,7.10223533334,6.2942881866,U,Edo,0.9449866666666666
903.0,7.05821748187,6.28725443689,U,Edo,0.770288275862069
904.0,6.85931780334,6.25932857776,U,Edo,0.4441048275862069
905.0,6.87441869183,5.95105436934,U,Edo,0.42176785714285714
906.0,6.75680409355,6.13846388881,U,Edo,1.458912
907.0,6.75586508963,6.23233495756,U,Edo,0.9224373333333333
908.0,6.67856789355,6.32566490049,U,Edo,0.9925043333333333
909.0,6.48954921141,6.23248033489,U,Edo,0.6791432142857143
910.0,6.36867815535,5.71219674407,U,Edo,1.2076216666666668
911.0,6.79116989922,5.50416922696,U,Edo,0.3847013793103448
912.0,6.43678632962,5.59580232746,U,Edo,1.023644347826087
913.0,6.40876521305,5.57123401121,U,Edo,0.71182
914.0,6.38440686565,5.58761466307,U,Edo,1.0810413333333335
915.0,6.37018606182,5.62642065598,U,Edo,1.033295
916.0,6.39017505607,5.58878731919,U,Edo,0.985785
917.0,6.34681719917,5.57608431094,U,Edo,1.1230213333333334
918.0,6.36718133499,5.64851646554,U,Edo,1.1620506896551723
919.0,6.33545512753,5.63149914232,U,Edo,1.1154893103448276
920.0,6.27727382349,5.71975006388,U,Edo,1.3100344827586208
921.0,6.34846661776,5.6423636044,U,Edo,0.7786087500000001
922.0,6.28524036525,5.65490722571,U,Edo,1.208754827586207
923.0,6.3456201661,5.61231909955,U,Edo,0.9885446666666666
924.0,6.34869649077,5.68132218436,U,Edo,0.921404
925.0,6.31517688677,5.61226872765,U,Edo,1.1407906666666667
926.0,6.26450140178,5.63558565467,U,Edo,1.4140313793103447
927.0,6.31384449081,5.5908505001,U,Edo,1.3422990000000001
928.0,6.27907992108,5.63433228324,U,Edo,0.9352586666666667
929.0,6.13972272512,5.66095672123,U,Edo,0.7501506666666666
930.0,7.36649267515,6.23175179231,R,Edo,-0.22414433333333333
931.0,7.09981234497,6.38355640001,R,Edo,0.5151693103448276
932.0,6.70914808843,6.18799427823,R,Edo,0.3797443333333333
933.0,6.3910092447,5.99532079404,R,Edo,-0.5430533333333333
934.0,6.70271022164,5.34610609913,R,Edo,-0.49048173913043475
935.0,6.2437298742,5.51185777819,R,Edo,0.9498873333333333
936.0,6.34143971231,6.98741693591,U,Anambra,0.32645633333333335
937.0,6.18703771376,6.80065316766,U,Anambra,1.6543033333333335
938.0,6.19830737428,7.06589671803,U,Anambra,1.1469437931034483
939.0,6.24920327365,7.10578196241,U,Anambra,1.5086653333333333
940.0,6.16585195337,7.07280030118,U,Anambra,0.949328
941.0,6.12565125693,6.856278695,U,Anambra,0.8465676666666667
942.0,6.12337168556,6.80555128874,U,Anambra,1.5523673333333332
943.0,6.14258522766,6.82770659334,U,Anambra,1.135928
944.0,6.15029941106,6.79815275989,U,Anambra,1.0873643333333334
945.0,6.14001312552,6.78369021003,U,Anambra,1.0008443333333334
946.0,5.97189896102,6.74354349428,U,Anambra,0.442502
947.0,6.11712201307,6.7908946354,U,Anambra,0.9490796666666667
948.0,6.05843407615,6.86028471816,U,Anambra,0.8784069999999999
949.0,6.04355083732,6.90098069163,U,Anambra,1.3184013333333333
950.0,6.01106472731,6.93729425211,U,Anambra,0.949375
951.0,6.04201700934,6.86711820402,U,Anambra,0.7349996666666667
952.0,5.92170975306,6.85796037337,U,Anambra,0.6563286666666667
953.0,5.88930699975,6.82348769654,U,Anambra,0.49767535714285716
954.0,5.77439169333,6.86177132383,U,Anambra,0.6848556666666668
955.0,5.91135655486,6.98713625504,U,Anambra,0.7651353333333333
956.0,6.02411326483,7.0373543409,U,Anambra,0.8152776666666667
957.0,5.93453018161,7.15365015802,U,Anambra,0.3338466666666667
958.0,6.00041434287,7.23234316408,U,Anambra,0.6880396666666667
959.0,6.48178733815,6.72492992266,R,Anambra,-0.3415596666666667
960.0,6.63508623079,6.9230897738,R,Anambra,-1.1369273333333332
961.0,6.26684942411,6.82429660442,R,Anambra,1.024059
962.0,6.19376564873,6.90830297504,R,Anambra,0.7299636666666667
963.0,6.187610255,6.96694226208,R,Anambra,0.9910403333333334
964.0,6.17744942622,7.00779873474,R,Anambra,1.142254
965.0,6.21211285891,7.16653283242,R,Anambra,0.04074733333333334
966.0,6.06257026461,7.09553070669,R,Anambra,1.328994
967.0,6.09008793631,7.06770184449,R,Anambra,0.7969436666666667
968.0,6.12702977394,6.98870061165,R,Anambra,0.7939503333333333
969.0,6.12720984674,6.85516181418,R,Anambra,0.8789336666666666
970.0,6.15663282952,6.82332949718,R,Anambra,1.6447360000000002
971.0,6.10910911987,6.97902171059,R,Anambra,0.4208323333333333
972.0,6.05306359841,6.93175179328,R,Anambra,1.053857
973.0,5.82692056233,6.85350905272,R,Anambra,0.308282
974.0,7.08221680995,7.47150833687,U,Enugu,-0.18771233333333334
975.0,7.00919597831,7.46320213916,U,Enugu,-0.20397966666666667
976.0,7.01172672614,7.4930110931,U,Enugu,0.1585423333333333
977.0,6.99144364678,7.36903960104,U,Enugu,-0.11037466666666668
978.0,6.8907449439,7.45533762857,U,Enugu,-0.09428233333333334
979.0,6.87352253705,7.49203166245,U,Enugu,0.24393600000000001
980.0,6.65223579537,7.7811029548,U,Enugu,-0.29991833333333334
981.0,6.72777260177,7.44853187117,U,Enugu,-0.17506633333333335
982.0,6.85349401741,7.40898177712,U,Enugu,0.7318853333333333
983.0,6.83535809925,7.37827425337,U,Enugu,0.6535741379310345
984.0,6.80810805849,7.42358410918,U,Enugu,-0.13676633333333335
985.0,6.42826242484,7.41961685361,U,Enugu,1.4149889999999998
986.0,6.50780382956,7.5002111071,U,Enugu,1.505146
987.0,6.4592968114,7.59821902765,U,Enugu,0.8285813333333334
988.0,6.48022275232,7.50646932335,U,Enugu,0.7415916666666666
989.0,6.48363968455,7.49964653532,U,Enugu,0.335557
990.0,6.41078228651,7.47373565014,U,Enugu,1.0556382142857144
991.0,6.45892343692,7.50302883259,U,Enugu,0.7992623333333333
992.0,6.44264700651,7.52693362585,U,Enugu,0.6887290476190476
993.0,6.40353152038,7.54064336966,U,Enugu,1.0110916666666667
994.0,6.41374640094,7.48270556057,U,Enugu,0.6712425
995.0,6.42699685647,7.5843605883,U,Enugu,-0.592705
996.0,6.12527360809,7.53054617368,U,Enugu,0.39161466666666667
997.0,6.10279988377,7.51121854474,U,Enugu,0.344042
998.0,6.14286917182,7.24881640153,U,Enugu,0.05220586206896551
999.0,6.94426069128,7.3462122225,R,Enugu,-0.15011000000000002
1000.0,6.76918844307,7.67174936847,R,Enugu,0.070576
1001.0,6.67112524805,7.44809648084,R,Enugu,0.2852886363636364
1002.0,6.79889142637,7.46428254189,R,Enugu,0.29094933333333334
1003.0,6.42614333143,7.31558236205,R,Enugu,0.125106
1004.0,6.42319191908,7.13338320671,R,Enugu,-0.090835
1005.0,6.49529917232,7.44096458263,R,Enugu,0.20019714285714288
1006.0,6.31074667215,7.3207843696,R,Enugu,0.17648620689655173
1007.0,6.47545881157,7.69984548606,R,Enugu,-0.13839071428571428
1008.0,6.18629985515,7.6422801187,R,Enugu,-0.04096933333333334
1009.0,6.28905963793,7.52569045586,R,Enugu,0.16985533333333333
1010.0,6.19120659449,7.48981243025,R,Enugu,-0.12762827586206899
1011.0,6.5426896862,7.78407338891,U,Ebonyi,-0.41024666666666665
1012.0,6.27479326544,7.74532728377,U,Ebonyi,-0.8068323333333333
1013.0,6.6024799028,8.13204902996,U,Ebonyi,-0.8723873333333334
1014.0,6.33497461589,8.08664179812,U,Ebonyi,0.6834950000000001
1015.0,6.33178055718,8.10830276325,U,Ebonyi,0.6663013333333333
1016.0,6.30729147324,8.09161635514,U,Ebonyi,0.5309646666666666
1017.0,6.33499926158,8.1356094931,U,Ebonyi,0.009104666666666672
1018.0,6.17060709647,7.84810865237,U,Ebonyi,-0.5321953333333334
1019.0,6.00973028405,7.98710434829,U,Ebonyi,-0.7518666666666667
1020.0,6.04002267133,7.82636754211,U,Ebonyi,-0.196049
1021.0,5.88955196341,7.97767645996,U,Ebonyi,-0.39168766666666666
1022.0,5.85465823177,7.95875418121,U,Ebonyi,0.12011500000000001
1023.0,5.99564341238,7.52853237732,U,Ebonyi,-0.6261236666666666
1024.0,6.60942959088,7.99912465772,R,Ebonyi,-0.8213166666666667
1025.0,6.59774945862,7.97183070511,R,Ebonyi,-0.9308703333333332
1026.0,6.4631726032,7.96463643559,R,Ebonyi,-0.47391966666666663
1027.0,6.36428237276,7.97301926956,R,Ebonyi,-0.36886800000000003
1028.0,6.67123434972,8.24440691774,R,Ebonyi,-0.968778
1029.0,6.54896265979,8.1738782889,R,Ebonyi,-0.8753516666666666
1030.0,6.47245231016,8.23183645886,R,Ebonyi,-0.7141153333333333
1031.0,6.40544831621,8.21368449656,R,Ebonyi,-0.4020036666666667
1032.0,6.35430423477,8.31513870878,R,Ebonyi,-0.37828241379310346
1033.0,6.29606528597,8.09935486977,R,Ebonyi,0.4242606666666667
1034.0,6.24168618751,8.09735364809,R,Ebonyi,0.4184673333333333
1035.0,6.35040445303,7.94095184477,R,Ebonyi,-1.0495183333333333
1036.0,6.25889103495,8.05558107554,R,Ebonyi,-0.851896
1037.0,6.27918967077,7.9126684442,R,Ebonyi,-0.7201266666666667
1038.0,6.06505493709,8.0071885232,R,Ebonyi,-0.448847
1039.0,6.14526184985,8.22518453166,R,Ebonyi,-1.0137506666666667
1040.0,6.11293977531,8.12775330837,R,Ebonyi,-0.04265933333333334
1041.0,5.89763891907,7.70058343832,R,Ebonyi,-0.8114426666666666
1042.0,6.09803415726,7.79494909557,R,Ebonyi,-0.5530243333333333
1043.0,5.95769635255,7.9854001679,R,Ebonyi,-0.11177566666666668
1044.0,6.08620774105,8.0560400431,R,Ebonyi,-0.969581
1045.0,6.85881734488,8.80184689962,U,Cross River,-0.253467
1046.0,6.70809823346,8.48058175265,U,Cross River,-0.73512
1047.0,6.71951862169,8.93100383326,U,Cross River,-0.335999
1048.0,6.60668466016,8.78069680355,U,Cross River,0.39000766666666664
1049.0,6.61422531345,9.13156877824,U,Cross River,0.28932766666666665
1050.0,6.47450732929,8.78053707094,U,Cross River,-0.27367966666666665
1051.0,6.29657817126,8.64728997138,U,Cross River,-0.05699333333333334
1052.0,5.96866108727,8.71458191873,U,Cross River,0.851453
1053.0,5.95353483882,8.27211882442,U,Cross River,-0.20330733333333334
1054.0,5.8342376945,8.08093710401,U,Cross River,1.1126516666666668
1055.0,5.74022388252,8.16772290627,U,Cross River,-0.37282666666666664
1056.0,5.94833810673,8.15783953339,U,Cross River,-0.050082
1057.0,5.26024661394,8.35756397381,U,Cross River,0.6571453333333334
1058.0,5.16508309792,8.17501327116,U,Cross River,-0.333678
1059.0,4.94379789602,8.32855442064,U,Cross River,1.0968760000000002
1060.0,4.91497877524,8.31772657946,U,Cross River,0.4805546666666667
1061.0,5.05924905013,8.3478327342,U,Cross River,0.7589816666666667
1062.0,5.03693928271,8.3364400038,U,Cross River,1.4842410714285716
1063.0,4.99711980061,8.32219691804,U,Cross River,1.1750506666666667
1064.0,4.96992020475,8.37686034147,U,Cross River,1.0603166666666666
1065.0,4.92036804287,8.4403685007,U,Cross River,0.45901103448275865
1066.0,6.76155505718,8.75176787962,R,Cross River,-0.7399539999999999
1067.0,6.73513166475,8.93520732624,R,Cross River,-0.449155
1068.0,6.5476440137,8.76856588055,R,Cross River,-0.5626180000000001
1069.0,6.44575373614,9.01990804673,R,Cross River,-0.2644653333333334
1070.0,6.49927570522,8.84004321106,R,Cross River,-0.008853666666666659
1071.0,6.29645000991,8.95235334555,R,Cross River,-0.26602333333333333
1072.0,5.88708242681,8.75461539241,R,Cross River,-0.20955033333333334
1073.0,6.05760288694,8.83380777315,R,Cross River,-1.0392293333333333
1074.0,6.06225952382,8.39198230815,R,Cross River,-0.317209
1075.0,5.93024073506,8.10951188862,R,Cross River,0.2627153333333333
1076.0,5.82161244563,7.99089168974,R,Cross River,0.040636666666666675
1077.0,5.50454276819,8.1101126489,R,Cross River,-0.49232896551724137
1078.0,5.27079325052,8.53775359122,R,Cross River,-0.17551862068965518
1079.0,5.12770656177,8.15446508399,R,Cross River,-0.8756942857142856
1080.0,5.20378485891,7.72412488814,U,Akwa Ibom,0.29052517241379305
1081.0,5.28518764066,7.74526048756,U,Akwa Ibom,0.05922433333333333
1082.0,5.06124796816,7.92019501357,U,Akwa Ibom,1.1016134482758622
1083.0,5.05583625511,8.0410067948,U,Akwa Ibom,-0.271658
1084.0,4.97966126332,7.97975477762,U,Akwa Ibom,0.3583372413793104
1085.0,4.99603879222,7.9561258571,U,Akwa Ibom,0.6258189655172414
1086.0,5.0253812079,7.9261134562,U,Akwa Ibom,0.29611
1087.0,5.04062735515,7.95842084776,U,Akwa Ibom,0.948004
1088.0,5.06764990351,7.95044621539,U,Akwa Ibom,0.29711750000000003
1089.0,5.02477647984,7.88176326688,U,Akwa Ibom,0.8968324137931035
1090.0,4.98489828656,7.79138654806,U,Akwa Ibom,0.8666953333333333
1091.0,4.86775453663,7.55935938495,U,Akwa Ibom,-0.04205733333333333
1092.0,4.85337500009,7.84036063644,U,Akwa Ibom,0.4493956666666667
1093.0,4.99361640771,7.92783132309,U,Akwa Ibom,0.9549485000000001
1094.0,4.92461627716,7.96474351227,U,Akwa Ibom,-0.02280366666666666
1095.0,4.79827071652,8.26348413434,U,Akwa Ibom,0.40981133333333336
1096.0,4.64293621517,8.05529462699,U,Akwa Ibom,0.2749526666666667
1097.0,4.66159592474,7.93949783451,U,Akwa Ibom,0.7535306666666667
1098.0,4.63538078822,7.98532531492,U,Akwa Ibom,0.33994266666666667
1099.0,4.66340411684,7.64468445689,U,Akwa Ibom,-0.33652533333333334
1100.0,5.29981458524,7.72785004172,R,Akwa Ibom,-0.0012280000000000097
1101.0,5.12391620358,7.73968884443,R,Akwa Ibom,0.129992
1102.0,5.15941394728,7.81873890456,R,Akwa Ibom,-0.13039499999999998
1103.0,5.18735510961,7.88179416379,R,Akwa Ibom,0.11650333333333335
1104.0,5.08209636057,7.97675386571,R,Akwa Ibom,-0.42212200000000005
1105.0,5.01631687609,7.7134967158,R,Akwa Ibom,-0.23888700000000002
1106.0,5.07516786364,7.62726427487,R,Akwa Ibom,-0.387313
1107.0,4.99974966823,7.494953237,R,Akwa Ibom,-0.15164433333333333
1108.0,4.90126999542,7.60176337102,R,Akwa Ibom,-0.43492800000000004
1109.0,4.82845951036,7.69095645043,R,Akwa Ibom,-0.265396
1110.0,4.93802757724,7.76030658884,R,Akwa Ibom,-0.20309166666666664
1111.0,4.64650405473,7.79765236515,R,Akwa Ibom,-0.11847833333333332
1112.0,4.75027260741,7.8164230348,R,Akwa Ibom,-0.33547733333333335
1113.0,4.87995365042,8.01965252061,R,Akwa Ibom,-0.3742596666666667
1114.0,4.77277106181,8.10502119878,R,Akwa Ibom,-0.7249706666666665
1115.0,4.75512782717,8.145061814,R,Akwa Ibom,-0.3027626666666666
1116.0,4.7166535483,7.97834628008,R,Akwa Ibom,-0.11317333333333333
1117.0,4.6657248218,7.8509013519,R,Akwa Ibom,0.13238633333333333
1118.0,4.60632287208,7.62777895374,R,Akwa Ibom,-0.34217966666666666
1119.0,5.82622945339,7.44086853782,U,Abia,0.13727068965517242
1120.0,5.76224578337,7.76414409321,U,Abia,-0.4497289655172414
1121.0,5.40945905939,7.86761985669,U,Abia,0.6526759090909091
1122.0,5.51011723947,7.5327852453,U,Abia,1.5530177777777778
1123.0,5.49939842282,7.49241371495,U,Abia,1.291764347826087
1124.0,5.51615472366,7.52507811397,U,Abia,0.9161310344827586
1125.0,5.48229395714,7.48253965617,U,Abia,1.6895495454545455
1126.0,5.45186929045,7.53904549413,U,Abia,0.8397545833333333
1127.0,5.10914109488,7.40489381438,U,Abia,1.2585285714285714
1128.0,5.11645352087,7.36202673972,U,Abia,1.0365479310344827
1129.0,5.11305535077,7.38135630592,U,Abia,0.5970685714285714
1130.0,5.12080648671,7.3466890047,U,Abia,1.4606776666666665
1131.0,5.13450190055,7.34086465232,U,Abia,0.9145737931034482
1132.0,5.07463573476,7.31319107947,U,Abia,0.798156
1133.0,5.10436986246,7.34078224127,U,Abia,0.5955456666666666
1134.0,5.09414394766,7.36490777353,U,Abia,0.6828932142857143
1135.0,5.09253812449,7.38796969722,U,Abia,0.591148
1136.0,5.07660800449,7.36751015318,U,Abia,0.9517193103448276
1137.0,5.08121890043,7.34665262956,U,Abia,1.0233586206896552
1138.0,5.99324700876,7.39202397703,R,Abia,0.337911
1139.0,6.0129334025,7.33122958444,R,Abia,-0.2975506666666667
1140.0,5.73519891668,7.55258941948,R,Abia,0.14228785714285713
1141.0,5.79140291547,7.68104414333,R,Abia,0.16506727272727273
1142.0,5.53180864881,7.85571688668,R,Abia,-0.26953241379310344
1143.0,5.62094988353,7.42709257675,R,Abia,0.8389432142857143
1144.0,5.46652522313,7.41564400544,R,Abia,0.6222355555555557
1145.0,5.38332332579,7.55347740871,R,Abia,0.05870892857142857
1146.0,5.42097145206,7.37466965492,R,Abia,0.3598867857142857
1147.0,5.29518824468,7.46487895155,R,Abia,0.13101758620689655
1148.0,5.29318977539,7.35543153825,R,Abia,0.19582535714285715
1149.0,5.16603922319,7.45761105576,R,Abia,0.3232113333333333
1150.0,5.10568464358,7.52231058527,R,Abia,0.042646896551724135
1151.0,5.15404634543,7.35615521781,R,Abia,1.3414986206896553
1152.0,5.08054821214,7.39440440052,R,Abia,0.3924762068965517
1153.0,4.89099138498,7.44246289886,R,Abia,-0.2717041379310345
1154.0,5.9130776409,7.09555062575,U,Imo,0.5345358620689655
1155.0,5.82127717832,7.34513314408,U,Imo,0.878187
1156.0,5.82344085294,7.08462501781,U,Imo,0.4202086666666667
1157.0,5.79591658957,7.04970985622,U,Imo,1.0922316666666667
1159.0,5.75727267675,6.94292892149,U,Imo,0.3707136666666667
1160.0,5.5948036778,6.92199279778,U,Imo,0.25093033333333337
1161.0,5.74998507445,7.06880398956,U,Imo,0.680994
1162.0,5.74047804749,7.09800166485,U,Imo,0.8114703333333334
1163.0,5.66456996895,7.16757730922,U,Imo,0.620217
1164.0,5.47433459094,7.06844384738,U,Imo,1.4949656666666666
1165.0,5.48177574102,7.00773528454,U,Imo,1.4846563333333334
1166.0,5.45467411011,7.04014785584,U,Imo,1.3969496666666668
1167.0,5.91567557879,7.20596434545,R,Imo,0.343948947368421
1168.0,5.81136533926,7.19602882289,R,Imo,0.16235666666666668
1170.0,5.74939935479,6.91308366674,R,Imo,-0.004951666666666665
1171.0,5.60871187545,7.01636810676,R,Imo,-0.09931833333333334
1172.0,5.56081391759,6.97617786041,R,Imo,0.315291
1173.0,5.65076895956,6.99095415697,R,Imo,0.25368466666666667
1174.0,5.69275656472,7.0952718964,R,Imo,0.268948
1175.0,5.6503333577,7.13370120285,R,Imo,0.322122
1176.0,5.64360647311,7.26695597542,R,Imo,0.22108466666666665
1177.0,5.61999082032,7.33298819923,R,Imo,0.4812456666666666
1178.0,5.51978329361,7.35308374782,R,Imo,0.09260033333333334
1179.0,5.58564835578,7.2816644239,R,Imo,0.3691833333333333
1180.0,5.51504503768,7.27571889666,R,Imo,0.6621936666666667
1181.0,5.48305080104,7.20466594044,R,Imo,0.13467366666666666
1182.0,5.38359846006,7.26757851892,R,Imo,0.17868433333333333
1183.0,5.59433084057,7.14961494163,R,Imo,0.44703666666666664
1184.0,5.51860644666,7.05691419096,R,Imo,0.8615966666666667
1185.0,5.47476095094,7.12621150956,R,Imo,0.8758246666666667
1186.0,5.47994323759,7.05603298817,R,Imo,1.3506689655172412
1187.0,5.5483142103,7.00664998146,R,Imo,0.8054706666666667
1188.0,5.45646802974,7.00820526586,R,Imo,1.0064153333333334
1189.0,5.4230235183,7.04748928026,R,Imo,0.8680666666666668
1190.0,5.3907487653,6.75978782678,R,Imo,-0.189992
1191.0,5.32455550741,6.76373598857,R,Imo,-0.28604666666666667
1192.0,5.27436595778,7.23494767649,R,Imo,0.4215933333333333
1193.0,5.34474575644,6.64659081117,U,Rivers,0.41664074074074076
1194.0,5.31209995429,6.65783632705,U,Rivers,0.30410499999999996
1195.0,5.15980144337,6.48720919126,U,Rivers,-0.07676678571428572
1196.0,4.34567036322,6.65157663244,U,Rivers,0.5584176666666667
1197.0,5.04288003338,6.72679796413,U,Rivers,0.4510335714285714
1198.0,5.10887383354,6.82672868732,U,Rivers,0.4159323333333333
1199.0,4.96068002532,7.03448132251,U,Rivers,0.764212
1200.0,4.91921236759,6.89809321739,U,Rivers,0.628979
1201.0,5.03701656751,7.10423243034,U,Rivers,0.15083433333333335
1202.0,4.90676023058,7.12955520111,U,Rivers,0.8396925
1203.0,4.87917665727,6.94181484053,U,Rivers,1.1110460000000002
1204.0,4.89993621317,7.00605747856,U,Rivers,1.1958096666666667
1205.0,4.86700799986,7.01896948032,U,Rivers,1.037613
1206.0,4.84078696827,7.03541157614,U,Rivers,1.2119893333333331
1207.0,4.83094041805,7.07494166581,U,Rivers,0.6208463333333333
1208.0,4.84058189505,7.05015633822,U,Rivers,1.1248146666666665
1209.0,4.86937009922,6.97299056202,U,Rivers,1.109858
1210.0,4.88023140421,6.98162990035,U,Rivers,1.444111
1211.0,4.82306816081,6.98934973968,U,Rivers,1.6654706666666668
1212.0,4.8124960667,6.96756202866,U,Rivers,1.2586353333333333
1213.0,4.84550726579,6.92404254328,U,Rivers,0.9703963333333333
1214.0,4.81254134515,7.01814648968,U,Rivers,0.91677
1215.0,4.81223165628,7.04567271951,U,Rivers,0.9406965384615386
1216.0,4.79247726228,7.01629807938,U,Rivers,1.4751736
1217.0,4.74576241483,7.02926655701,U,Rivers,0.9147689655172414
1218.0,4.78665614643,6.99065761393,U,Rivers,0.5083176666666667
1219.0,4.7380408478,7.10384174833,U,Rivers,0.7707346666666667
1220.0,4.78572377619,7.1317330619,U,Rivers,1.1141916666666667
1221.0,4.86417619287,7.11386495472,U,Rivers,1.3659824137931034
1222.0,4.83794849344,7.20339983269,U,Rivers,1.202056206896552
1223.0,4.6543151447,7.37490227484,U,Rivers,0.476339
1224.0,4.6932512086,7.34851167072,U,Rivers,0.1595023333333333
1225.0,4.73801419957,7.29574483077,U,Rivers,-0.007711333333333335
1226.0,4.41526049058,7.18397984351,U,Rivers,0.91923
1227.0,5.30186458562,6.65647172477,R,Rivers,0.5221603846153846
1228.0,5.06335076827,6.60456151681,R,Rivers,0.40232999999999997
1229.0,4.60034470841,6.75455299195,R,Rivers,-0.702821
1230.0,4.90093198144,6.69329495296,R,Rivers,-0.2866882142857143
1231.0,4.71712311175,7.05475817158,R,Rivers,0.5670370000000001
1232.0,4.6386012848,7.40385996139,R,Rivers,-0.5085416666666667
1233.0,4.74896773389,7.19397675762,R,Rivers,0.22298199999999999
1234.0,4.45570784388,7.29070345607,R,Rivers,-0.43423799999999996
1235.0,5.06190320559,5.78923599915,U,Bayelsa,-0.20271566666666668
1236.0,5.10222143634,6.07096724743,U,Bayelsa,0.073912
1237.0,5.16823551613,6.28951799296,U,Bayelsa,0.21067333333333332
1238.0,5.03061996671,6.3986040302,U,Bayelsa,0.9781416666666666
1239.0,4.9757976286,6.37123441615,U,Bayelsa,0.8904781481481481
1240.0,5.03255382013,6.32107864133,U,Bayelsa,0.24567333333333333
1241.0,4.96629756919,6.37413387513,U,Bayelsa,1.017624
1242.0,4.93697567504,6.36176498315,U,Bayelsa,1.3625203333333333
1243.0,4.94816007918,6.30730083555,U,Bayelsa,1.1231763333333333
